,country,city_ascii,iso3
13319,United States,Monticello,USA
13320,United States,Beaver Dam,USA
13321,United States,Penn Estates,USA
13322,United States,Sidney,USA
13323,United States,Union,USA
13324,China,Tangdong,CHN
13325,United States,Green Knoll,USA
13326,United States,Mattydale,USA
13327,Portugal,Horta,PRT
13328,United States,Clairton,USA
13329,United States,Lacy-Lakeview,USA
13330,United States,Amite City,USA
13331,United States,Lawrence,USA
13332,United States,Irvington,USA
13333,United States,Orange Lake,USA
13334,United States,Pembroke Park,USA
13335,United States,Lemoore Station,USA
13336,United States,Belle Plaine,USA
13337,United States,Catasauqua,USA
13338,United States,Howland Center,USA
13339,United States,Essex,USA
13340,United States,Indian River Estates,USA
13341,United States,East Rochester,USA
13342,United States,Ironwood,USA
13343,United States,Hapeville,USA
13344,United States,International Falls,USA
13345,United States,Cherryville,USA
13346,United States,Slippery Rock,USA
13347,United States,Waimanalo,USA
13348,United States,Savage,USA
13349,United States,Veneta,USA
13350,United States,Abilene,USA
13351,United States,Decatur,USA
13352,United States,Hillsboro,USA
13353,United States,Lexington,USA
13354,United States,Laurel Bay,USA
13355,United States,Wharton,USA
13356,United States,Keyser,USA
13357,United States,Prairie du Chien,USA
13358,Dominican Republic,Jimani,DOM
13359,United States,Granite Falls,USA
13360,United States,North Riverside,USA
13361,United States,Blackwell,USA
13362,United States,Rittman,USA
13363,United States,Belmont,USA
13364,United States,Yorketown,USA
13365,United States,Nitro,USA
13366,United States,Parkwood,USA
13367,United States,Gypsum,USA
13368,United States,Valley City,USA
13369,United States,Lionville,USA
13370,United States,Broadway,USA
13371,United States,Plattsmouth,USA
13372,United States,"Islamorada, Village of Islands",USA
13373,United States,Eldridge,USA
13374,United States,Hurricane,USA
13375,United States,Attica,USA
13376,United States,Avon,USA
13377,United States,Lackland AFB,USA
13378,United States,Theodore,USA
13379,United States,Harrisville,USA
13380,United States,Woodland,USA
13381,United States,Penn Yan,USA
13382,United States,Litchfield,USA
13383,United States,Gulf Breeze,USA
13384,Australia,Tumut,AUS
13385,United States,Rossford,USA
13386,United States,Watford City,USA
13387,United States,Tipton,USA
13388,Australia,Cooma,AUS
13389,United States,East Porterville,USA
13390,United States,Powell,USA
13391,United States,Camilla,USA
13392,United States,Covedale,USA
13393,United States,Richboro,USA
13394,United States,Galax,USA
13395,United States,Bellwood,USA
13396,United States,Spring Lake Park,USA
13397,United States,Kosciusko,USA
13398,United States,Oelwein,USA
13399,United States,Fort Myers Shores,USA
13400,United States,Topsfield,USA
13401,United States,Fowler,USA
13402,United States,Talent,USA
13403,United States,Marvin,USA
13404,United States,Woodfin,USA
13405,United States,Elkin,USA
13406,United States,Kathleen,USA
13407,United States,Cheverly,USA
13408,United States,Geneseo,USA
13409,United States,Rockaway,USA
13410,United States,Milford,USA
13411,United States,Pratt,USA
13412,United States,Gulf Park Estates,USA
13413,United States,Homestead Meadows South,USA
13414,United States,Horseheads,USA
13415,United States,Bridgeport,USA
13416,United States,Clarkston Heights-Vineland,USA
13417,Argentina,Ingeniero Guillermo N. Juarez,ARG
13418,United States,Russells Point,USA
13419,United States,Genoa,USA
13420,United States,Oakmont,USA
13421,United States,Moraine,USA
13422,United States,Garden Home-Whitford,USA
13423,United States,Jeanerette,USA
13424,United States,Keene,USA
13425,United States,Silver Lakes,USA
13426,United States,Rancho Calaveras,USA
13427,United States,Willis,USA
13428,United States,Village of Oak Creek,USA
13429,United States,Dahlonega,USA
13430,United States,Rushville,USA
13431,United States,Williamston,USA
13432,United States,Devine,USA
13433,United States,South Run,USA
13434,United States,Eagle,USA
13435,United States,Gladewater,USA
13436,United States,Douglas,USA
13437,United States,Paloma Creek South,USA
13438,United States,Belpre,USA
13439,United States,East Foothills,USA
13440,United States,Lake Murray of Richland,USA
13441,United States,Groesbeck,USA
13442,Canada,Flin Flon,CAN
13443,United States,Carmel Hamlet,USA
13444,United States,Salem,USA
13445,United States,Prairie View,USA
13446,United States,Cynthiana,USA
13447,United States,Otis Orchards-East Farms,USA
13448,United States,Orchard Mesa,USA
13449,United States,Allegan,USA
13450,United States,Cold Spring,USA
13451,United States,Littlestown,USA
13452,United States,Stone Mountain,USA
13453,Australia,Merimbula,AUS
13454,United States,Emporia,USA
13455,United States,Champion Heights,USA
13456,United States,St. John,USA
13457,United States,Garrett,USA
13458,United States,California,USA
13459,United States,Bensley,USA
13460,United States,Mulvane,USA
13461,United States,Bangor Base,USA
13462,United States,Hampstead,USA
13463,United States,Branford Center,USA
13464,United States,Crystal Lake,USA
13465,United States,Heathcote,USA
13466,United States,Forest Hills,USA
13467,United States,Mila Doce,USA
13468,United States,Waveland,USA
13469,United States,Mount Vernon,USA
13470,United States,White Oak,USA
13471,United States,Sylvester,USA
13472,Guinea,Dalaba,GIN
13473,United States,Everman,USA
13474,United States,Boonville,USA
13475,United States,Red Lion,USA
13476,United States,Pea Ridge,USA
13477,United States,Solvay,USA
13478,United States,East Glenville,USA
13479,United States,Steilacoom,USA
13480,United States,Eudora,USA
13481,United States,Viola,USA
13482,United States,Enola,USA
13483,United States,Lincroft,USA
13484,United States,Richmond,USA
13485,United States,Huntington Woods,USA
13486,United States,Johnsburg,USA
13487,United States,Carlstadt,USA
13488,United States,Hamlet,USA
13489,United States,Corry,USA
13490,Australia,Biloela,AUS
13491,United States,Pimmit Hills,USA
13492,United States,Carthage,USA
13493,United States,Ashville,USA
13494,United States,Finderne,USA
13495,United States,University at Buffalo,USA
13496,United States,Wollochet,USA
13497,United States,Blue Bell,USA
13498,United States,East Pasadena,USA
13499,United States,El Granada,USA
13500,United States,Iowa Park,USA
13501,United States,Cumming,USA
13502,United States,Buena Vista,USA
13503,United States,Harlan,USA
13504,United States,Lanett,USA
13505,United States,Henryetta,USA
13506,United States,Snyderville,USA
13507,United States,Carolina Beach,USA
13508,United States,Walker,USA
13509,United States,Riverside,USA
13510,United States,Rockford,USA
13511,United States,Prosser,USA
13512,United States,Plymouth Meeting,USA
13513,United States,Red Chute,USA
13514,United States,Naples Park,USA
13515,United States,Pepper Pike,USA
13516,United States,Swarthmore,USA
13517,United States,Schuyler,USA
13518,United States,Cheshire Village,USA
13519,United States,Bartonville,USA
13520,United States,Carrizo Springs,USA
13521,United States,Blakely,USA
13522,United States,Amory,USA
13523,United States,Sidney,USA
13524,United States,Rogersville,USA
13525,United States,Nelsonville,USA
13526,United States,Keyes,USA
13527,United States,Montgomery,USA
13528,United States,Barnhart,USA
13529,United States,Bridgeport,USA
13530,United States,Ocean City,USA
13531,United States,East Farmingdale,USA
13532,United States,Eastman,USA
13533,United States,Buena Vista,USA
13534,United States,Fruit Heights,USA
13535,United States,South Monroe,USA
13536,United States,Wailua Homesteads,USA
13537,United States,Vineyard,USA
13538,United States,Punxsutawney,USA
13539,United States,North East,USA
13540,United States,De Queen,USA
13541,United States,Tanglewilde,USA
13542,United States,Fabens,USA
13543,United States,Clinton,USA
13544,United States,Valley Falls,USA
13545,United States,Tarrant,USA
13546,United States,Metropolis,USA
13547,United States,Chamberlayne,USA
13548,United States,Kenedy,USA
13549,United States,Kermit,USA
13550,United States,Dacula,USA
13551,United States,Combee Settlement,USA
13552,United States,Clifton Springs,USA
13553,United States,Wheelersburg,USA
13554,United States,Walkersville,USA
13555,United States,Heber Springs,USA
13556,United States,Edgemoor,USA
13557,United States,Barbourville,USA
13558,United States,Bondurant,USA
13559,United States,Alpine,USA
13560,United States,Elm Grove,USA
13561,United States,Laie,USA
13562,United States,Cresaptown,USA
13563,United States,Union Gap,USA
13564,United States,Morrilton,USA
13565,United States,Ramtown,USA
13566,United States,Piedmont,USA
13567,United States,Satsuma,USA
13568,United States,Du Quoin,USA
13569,United States,Homeland Park,USA
13570,United States,Chillicothe,USA
13571,United States,South Williamsport,USA
13572,United States,Battlefield,USA
13573,United States,Montezuma,USA
13574,United States,Glenwood,USA
13575,United States,Newport,USA
13576,United States,Heathrow,USA
13577,United States,Bowleys Quarters,USA
13578,United States,Garrettsville,USA
13579,Australia,Ingham,AUS
13580,United States,Shrewsbury,USA
13581,United States,Spring Ridge,USA
13582,United States,Gowanda,USA
13583,United States,Willard,USA
13584,Puerto Rico,Coco,PRI
13585,United States,Leonardtown,USA
13586,United States,Sky Lake,USA
13587,Australia,Bathurst,AUS
13588,Australia,Ararat,AUS
13589,United States,Dunlap,USA
13590,United States,Orlovista,USA
13591,United States,Northern Cambria,USA
13592,United States,Lewistown,USA
13593,United States,Beacon Falls,USA
13594,United States,East Alton,USA
13595,United States,Sheridan,USA
13596,United States,Air Force Academy,USA
13597,United States,Holly Springs,USA
13598,United States,Potomac Mills,USA
13599,United States,Hebron,USA
13600,United States,Tequesta,USA
13601,United States,Vine Grove,USA
13602,United States,New Whiteland,USA
13603,United States,Los Ranchos de Albuquerque,USA
13604,United States,Atlantic,USA
13605,United States,Margate City,USA
13606,United States,Hainesport,USA
13607,United States,Stewartville,USA
13608,United States,East Falmouth,USA
13609,United States,Chelan,USA
13610,United States,Simsbury Center,USA
13611,United States,Ontario,USA
13612,United States,Munford,USA
13613,United States,Rensselaer,USA
13614,United States,Twin Lakes,USA
13615,United States,Mount Healthy,USA
13616,United States,Bridgewater,USA
13617,Guinea,Dinguiraye,GIN
13618,United States,Catskill,USA
13619,United States,River Park,USA
13620,Canada,The Pas,CAN
13621,Namibia,Karasburg,NAM
13622,United States,Lakemoor,USA
13623,United States,South Gate Ridge,USA
13624,United States,Old Tappan,USA
13625,United States,Gardnerville,USA
13626,United States,Evansville,USA
13627,United States,Coxsackie,USA
13628,United States,Ulysses,USA
13629,United States,Cochran,USA
13630,Argentina,Chepes,ARG
13631,United States,Vail,USA
13632,United States,West Hattiesburg,USA
13633,United States,Woodcreek,USA
13634,United States,Grafton,USA
13635,United States,Finley,USA
13636,United States,Inverness Highlands South,USA
13637,United States,Litchfield Park,USA
13638,United States,Williamsburg,USA
13639,United States,Wescosville,USA
13640,United States,Rocky Mount,USA
13641,United States,Ashton-Sandy Spring,USA
13642,United States,Eastampton,USA
13643,Mali,Tessalit,MLI
13644,United States,Darlington,USA
13645,United States,Conley,USA
13646,United States,Northville,USA
13647,United States,Tabor City,USA
13648,Australia,Wonthaggi,AUS
13649,United States,Watchung,USA
13650,United States,Patterson,USA
13651,United States,Carrollton,USA
13652,United States,Linglestown,USA
13653,United States,Upper Sandusky,USA
13654,United States,Crosspointe,USA
13655,United States,Henderson,USA
13656,United States,Countryside,USA
13657,United States,Shields,USA
13658,United States,Comstock Northwest,USA
13659,United States,Hopedale,USA
13660,United States,Jordan,USA
13661,United States,Dowagiac,USA
13662,United States,Beardstown,USA
13663,United States,Fair Haven,USA
13664,United States,Forestbrook,USA
13665,United States,Staunton,USA
13666,United States,Steelton,USA
13667,United States,St. Clair,USA
13668,United States,Lake Alfred,USA
13669,South Africa,Port Saint John's,ZAF
13670,United States,Progreso,USA
13671,United States,Wesley Hills,USA
13672,United States,Tracyton,USA
13673,United States,Roseland,USA
13674,United States,Maquoketa,USA
13675,United States,Taylor,USA
13676,United States,Cambria,USA
13677,United States,Portland,USA
13678,United States,Clyde,USA
13679,United States,South Hooksett,USA
13680,Madagascar,Maintirano,MDG
13681,United States,Selinsgrove,USA
13682,United States,Lake Mohegan,USA
13683,United States,Paulsboro,USA
13684,United States,Chester,USA
13685,United States,Posen,USA
13686,United States,Wyndmoor,USA
13687,United States,Deschutes River Woods,USA
13688,United States,Little Silver,USA
13689,United States,Sullivan City,USA
13690,United States,Crockett,USA
13691,United States,Manasquan,USA
13692,United States,Woodcliff Lake,USA
13693,United States,West Side Highway,USA
13694,United States,Marlow Heights,USA
13695,United States,Villa Park,USA
13696,United States,Norwood,USA
13697,United States,West Clarkston-Highland,USA
13698,United States,Union,USA
13699,United States,Baldwin,USA
13700,United States,Tellico Village,USA
13701,United States,Oreland,USA
13702,United States,Brookville,USA
13703,United States,Glendale,USA
13704,United States,Hartwell,USA
13705,United States,James City,USA
13706,United States,White Rock,USA
13707,United States,Pass Christian,USA
13708,United States,Pelican Bay,USA
13709,United States,New Martinsville,USA
13710,United States,Fort Shawnee,USA
